key,text_wo_stopfreq,text_stemmed,NEWcolumn
LUCENE-9279,update morfologik dictionary version ukrainian analyzer k new lemmasupdate dictionary version ukrainian analyzer,upd morfologik dict vert ukrain analys k new lemmasupd dict vert ukrain analys,NSBR
LUCENE-9263,side effect lucene transformation radius meters radians totally wrong take account mean radius earth geo distance query computes wrongly radius,sid effect luc transform radi met rad tot wrong tak account mean radi ear geo dist query comput wrong radi,NSBR
LUCENE-9259,lucene added possibility preserve original term using ngram filters documentation says enable preserveoriginal works edgengram filter ngram filter requires initial planned option keepshortterms enable feature inconsistency confusing provide patch possible fix ngramfilter use wrong argument name preserve option,luc ad poss preserv origin term us ngram filt docu say en preserveorigin work edgengram filt ngram filt requir init plan opt keepshortterm en feat inconsist confus provid patch poss fix ngramfilter us wrong argu nam preserv opt,NSBR
LUCENE-9258,requesting new valuesourcescorer getrangescorer doctermsindexdocvalues latter instantiates new iterator sorteddocvalues regardless fact underlying field actually different type e g sortedsetdocvalues processed sortedsetselector doctermsindexdocvalues assume operating sorteddocvalues field,request new valuesourcesc getrangesc doctermsindexdocvalu lat instanty new it sorteddocvalu regardless fact und field act diff typ e g sortedsetdocvalu process sortedsetselect doctermsindexdocvalu assum op sorteddocvalu field,NSBR
LUCENE-9256,noted lucene max age hsts header htaccess template raised recommendation year e g https hstspreload org raise lucene webpage hsts max age year,not luc max ag hsts head htaccess templ rais recommend year e g https hstspreload org rais luc webp hsts max ag year,SBR
LUCENE-9251,user elasticsearch reported https discuss elastic co unable tessellate shape error indexing es tessellation error valid polygon reported polygon quite complex digging bit problem tesselator fails detect colinearities particular complex tessellation end two equal edges different flag isedgefrompolygon still able remove co linearity polygon tessellator fails detect collinear points,us elasticsearch report https discuss elast co un tessel shap er index es tessel er valid polygon report polygon quit complex dig bit problem tessel fail detect colinear particul complex tessel end two eq edg diff flag isedgefrompolygon stil abl remov co linear polygon tessel fail detect collinear point,SBR
LUCENE-9250,actually oversight lucene original pr support crossing dateline added b b lost refactor classes added latlonshape circle queries detect crossings dateline,act oversight luc origin pr support cross datelin ad b b lost refact class ad latlonshap circ query detect cross datelin,SBR
LUCENE-9243,reproduce code java ant test dtestcase testxypointdistancesort dtests method testrandomhuge dtests seed ec f cddf dtests multiplier dtests nightly true dtests slow true dtests linedocsfile home jenkins jenkins slave workspace lucene solr nightlytests x test data enwiki random lines txt dtests locale fr fr dtests timezone pacific yap dtests asserts true dtests file encoding utf code look error similar lucene solution similar add fudge factor bounding box circle make sure include points specified distance testxypointdistancesort failure point within distance bbox contain,reproduc cod jav ant test dtestcas testxypointdistancesort dtest method testrandomhug dtest see ec f cddf dtest multiply dtest night tru dtest slow tru dtest linedocsfil hom jenkin jenkin slav workspac luc solr nightlytest x test dat enwik random lin txt dtest loc fr fr dtest timezon pac yap dtest assert tru dtest fil encod utf cod look er simil luc solv simil ad fudg fact bound box circ mak sur includ point spec dist testxypointdistancesort fail point within dist bbox contain,SBR
LUCENE-9239,failure reproduced code ant test dtestcase testlatlonmultipolygonshapequeries dtests method testrandombig dtests seed fbd dtests multiplier dtests nightly true dtests slow true dtests linedocsfile home jenkins jenkins slave workspace lucene solr nightlytests x test data enwiki random lines txt dtests locale sr ba dtests timezone asia ashkhabad dtests asserts true dtests file encoding utf code error message code query latlonshapequery field shape circle radius meters docid shape e e deleted false distancequery circle radius meters code testlatlonmultipolygonshapequeries error circle queries,fail reproduc cod ant test dtestcas testlatlonmultipolygonshapequery dtest method testrandombig dtest see fbd dtest multiply dtest night tru dtest slow tru dtest linedocsfil hom jenkin jenkin slav workspac luc solr nightlytest x test dat enwik random lin txt dtest loc sr ba dtest timezon as ashkhabad dtest assert tru dtest fil encod utf cod er mess cod query latlonshapequery field shap circ radi met docid shap e e delet fals distancequery circ radi met cod testlatlonmultipolygonshapequery er circ query,NSBR
LUCENE-9226,current implementation returns cellinsidequery point lies inside triangle return cellcrossesquery instead point relatetriangle bug,cur impl return cellinsidequery point lie insid triangl return cellcrossesquery instead point relatetriangl bug,NSBR
LUCENE-9224,sure due comflagration mixing gradle work ant work today encountered following failure running ant clean precommit noformat rat sources rat rat rat summary rat rat generated rat notes rat binaries rat archives rat standards rat rat apache licensed rat generated documents rat rat javadocs generated license header optional rat generated files required license headers rat rat unknown licenses rat rat rat rat unapproved licenses rat rat home hossman lucene dev solr webapp build rat rat report xml rat rat rat rat archives rat rat rat files apache license headers marked al rat binary files require al headers marked b rat compressed archives marked rat notices licenses etc marked n rat al home hossman lucene dev solr webapp build xml rat home hossman lucene dev solr webapp build rat rat report xml rat al home hossman lucene dev solr webapp web web inf web xml noformat rat seems comlaining license header report file ant rat report complains solr webapp rat report xml gradle,sur due comflagr mix gradl work ant work today encount follow fail run ant cle precommit noform rat sourc rat rat rat sum rat rat gen rat not rat bin rat arch rat standard rat rat apach licens rat gen docu rat rat javadoc gen licens head opt rat gen fil requir licens head rat rat unknown licens rat rat rat rat unapprov licens rat rat hom hossm luc dev solr webap build rat rat report xml rat rat rat rat arch rat rat rat fil apach licens head mark al rat bin fil requir al head mark b rat compress arch mark rat not licens etc mark n rat al hom hossm luc dev solr webap build xml rat hom hossm luc dev solr webap build rat rat report xml rat al hom hossm luc dev solr webap web web inf web xml noform rat seem comlain licens head report fil ant rat report complain solr webap rat report xml gradl,NSBR
